Cod_setor,Situacao_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,V013,V014,V015,V016,V017,V018,V019,V020,V021,V022,V023,V024,V025,V026,V027,V028,V029,V030,V031,V032,V033,V034,V035,V036,V037,V038,V039,V040,V041,V042,V043,V044,V045,V046,V047,V048,V049,V050,V051,V052,V053,V054,V055,V056,V057,V058,V059,V060,V061,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134
231020905000023,8,210,210,35,43,61,31,2,5,0,2,23,0,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,4,6,3,7,5,7,3,3,5,6,9,2,4,4,4,3,6,2,2,5,6,4,3,7,6,5,4,2,2,6,3,4,4,3,4,2,2,0,2,5,0,1,1,2,1,4,2,0,0,0,1,0,1,0,2,1,3,0,0,2,0,1,2,3,0,3,0,1,0,0,0,0,0,1,0,0,2,1,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
231020905000024,8,163,162,67,2,53,17,3,2,0,0,13,1,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,5,1,2,3,3,1,1,5,2,6,6,4,2,3,3,2,4,4,2,3,3,1,7,1,1,3,4,1,2,6,2,5,2,4,3,0,2,0,2,2,1,3,1,2,0,3,2,0,1,1,1,0,0,1,3,2,1,1,3,0,3,2,0,1,0,3,1,1,0,4,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000025,8,13,13,3,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000026,1,190,190,74,15,39,25,0,4,0,0,12,1,5,0,10,0,4,0,0,1,0,4,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1,3,1,2,1,3,4,5,4,2,2,1,4,3,4,4,4,3,2,4,4,3,1,3,1,4,5,4,2,5,2,5,2,7,1,3,2,2,4,3,2,2,4,3,6,4,1,4,3,2,0,1,0,2,2,1,2,3,2,2,0,2,0,3,0,2,2,4,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000027,1,227,226,50,43,50,27,0,3,5,0,30,2,10,0,4,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,5,3,2,2,3,4,3,2,5,5,3,6,1,2,6,4,7,4,4,4,3,7,3,6,4,2,5,3,5,4,2,2,4,3,3,3,2,4,2,3,6,2,2,1,3,1,3,1,2,5,1,4,3,2,2,5,3,0,1,3,2,0,1,2,1,2,4,3,0,1,0,1,0,0,0,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000028,1,148,148,67,9,38,16,0,2,0,0,9,0,2,0,0,3,2,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,2,0,1,1,6,1,0,0,5,2,1,3,1,2,4,2,3,3,5,4,1,1,1,1,3,0,1,1,3,7,4,6,3,3,3,4,1,2,4,3,3,3,0,0,2,2,2,1,2,3,3,0,1,1,2,2,2,1,1,1,0,2,1,1,1,1,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231020905000029,1,208,208,64,23,43,42,5,2,0,0,20,0,3,0,5,1,0,0,0,0,0,5,0,0,1,1,0,1,0,1,1,0,0,0,2,4,1,4,4,2,4,1,6,3,5,4,5,5,5,8,5,1,4,6,3,2,5,3,5,2,2,4,5,6,2,3,3,0,3,3,1,4,4,6,2,4,4,3,1,3,2,2,1,3,1,3,2,0,2,2,0,2,2,0,0,0,0,1,3,3,0,1,0,1,2,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231020905000030,2,150,150,49,18,38,17,2,7,1,0,11,2,3,0,0,0,1,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,2,3,2,1,0,4,2,3,3,7,3,1,0,3,2,2,5,2,2,4,4,2,3,2,1,6,1,3,7,4,2,0,1,0,3,3,1,4,1,3,3,2,3,2,1,1,4,0,1,0,3,0,2,2,3,2,0,2,0,0,0,0,0,0,0,2,2,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000031,1,185,182,70,11,50,22,4,2,2,0,15,0,1,0,5,0,3,0,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,1,3,5,5,3,5,2,2,1,2,1,6,3,2,3,5,4,4,3,2,0,1,7,10,5,4,3,1,3,7,3,1,2,1,1,3,3,2,2,4,5,0,3,5,1,3,1,2,5,3,1,2,4,2,0,1,2,1,3,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000032,1,120,120,48,7,35,14,7,1,0,0,4,0,1,0,2,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,1,2,3,3,2,4,2,0,2,1,4,1,2,2,4,2,5,6,3,3,2,1,1,1,3,2,3,4,3,2,2,3,2,1,2,3,2,0,0,1,1,2,1,1,1,1,1,2,2,0,1,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000033,1,61,61,13,14,19,1,2,3,0,0,4,0,2,0,1,0,1,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,2,0,1,0,0,0,0,1,2,0,2,1,0,0,3,1,1,1,1,4,1,2,2,3,2,1,2,0,2,1,1,0,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000034,2,193,193,28,54,60,32,1,4,0,1,8,1,3,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,3,3,3,1,3,2,4,1,2,7,1,4,8,3,5,9,6,10,4,7,1,4,2,5,8,1,2,5,3,2,2,2,2,3,1,3,9,2,4,0,1,2,5,3,3,1,2,1,1,0,1,0,0,3,2,1,0,1,2,0,1,1,2,0,0,2,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
231020905000035,1,388,388,136,38,105,59,11,6,2,0,18,1,2,0,8,0,1,0,1,0,0,9,1,1,0,1,0,2,0,1,0,2,0,1,16,2,9,10,5,3,7,10,10,9,8,8,15,10,15,8,4,11,3,4,9,7,7,5,8,7,9,8,6,6,6,9,8,6,7,6,3,7,7,6,4,4,1,4,1,2,5,3,2,1,1,2,3,5,2,5,2,1,1,3,2,1,3,1,1,0,0,1,1,0,1,3,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000036,1,474,474,199,33,128,59,6,2,3,2,18,1,7,0,10,5,1,0,0,0,0,6,1,1,0,0,0,1,0,0,1,0,0,2,5,9,10,8,7,4,10,8,2,7,11,14,16,10,12,7,9,2,5,7,12,11,8,5,11,3,16,9,9,12,14,5,11,2,11,9,8,6,5,10,7,3,6,7,7,2,6,2,6,3,4,5,3,2,3,7,1,4,2,4,3,1,2,2,2,2,0,2,4,4,2,3,0,3,1,1,1,0,2,0,1,0,0,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
231020905000037,1,144,144,43,4,44,7,6,8,1,0,22,0,2,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,3,1,3,3,4,2,2,4,3,2,2,4,1,4,8,3,2,1,4,4,4,1,3,2,3,3,4,6,0,4,1,3,2,0,0,5,0,0,0,3,0,0,2,0,2,1,1,1,2,2,2,2,1,0,2,2,2,1,1,1,1,2,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000038,1,147,147,40,19,49,23,1,3,0,1,5,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,3,5,5,3,4,2,4,4,6,5,2,2,3,4,2,4,2,3,3,1,2,4,4,0,4,2,2,2,3,3,3,5,1,0,2,0,2,2,1,1,0,0,2,0,1,2,1,2,1,3,2,2,0,0,0,1,0,0,1,0,0,1,0,1,1,2,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000039,1,163,163,33,31,37,41,0,0,2,0,4,0,10,1,4,0,0,0,0,0,0,4,1,0,0,0,0,1,0,2,0,0,0,0,3,3,2,3,2,2,2,6,5,5,4,6,7,5,7,3,3,1,5,2,5,7,5,4,3,0,1,0,3,1,1,6,2,4,0,0,2,2,2,2,1,0,1,1,0,2,1,2,2,3,0,2,1,1,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231020905000040,1,199,199,59,21,50,29,7,4,3,0,14,0,2,1,6,0,3,0,0,0,0,6,0,0,2,0,0,0,0,1,0,1,2,0,3,4,4,6,8,5,4,6,4,0,3,0,2,5,8,5,4,1,2,8,4,9,4,4,2,3,2,4,3,5,6,1,4,5,0,7,1,1,1,2,2,1,6,1,4,1,2,4,1,1,1,0,2,2,2,0,0,0,1,0,1,0,0,1,2,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
231020905000041,1,216,216,88,14,55,19,11,6,2,0,13,0,1,0,4,1,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,5,6,1,5,2,4,3,4,4,3,1,3,4,7,6,2,1,9,5,2,5,1,4,3,0,5,5,3,7,4,2,7,4,3,1,8,3,5,3,2,2,2,4,4,6,3,1,1,2,1,2,0,1,1,1,1,2,1,1,1,1,1,2,2,0,2,4,0,0,0,2,0,0,2,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000042,8,357,357,136,15,102,41,4,5,3,0,40,3,5,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,4,5,6,3,7,6,3,6,7,8,13,10,7,7,11,5,6,5,9,5,7,6,1,8,5,6,4,4,4,8,7,11,6,4,7,3,6,7,9,10,4,6,3,6,3,5,2,1,6,2,1,1,2,4,2,4,1,2,1,7,2,4,1,3,2,2,0,3,4,1,1,0,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000043,8,67,67,14,15,29,1,2,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,1,0,1,2,2,2,1,0,2,2,4,1,0,1,2,1,0,0,1,1,1,1,0,2,1,4,1,0,2,0,0,3,1,2,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231020905000045,1,305,305,122,23,82,33,6,7,2,0,13,2,6,0,4,0,5,0,0,0,0,7,1,0,1,1,1,0,0,0,1,1,0,1,7,4,3,5,5,5,7,7,4,3,7,9,7,6,8,6,5,6,4,4,8,5,5,8,11,5,7,7,14,3,6,5,5,6,3,1,4,3,3,2,4,3,4,7,3,3,4,2,4,3,2,2,2,3,3,0,0,1,2,1,0,0,0,1,2,2,2,2,3,1,1,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231020905000046,1,363,363,114,26,115,54,17,3,3,1,25,0,1,0,4,0,0,0,0,0,0,6,2,0,0,1,0,1,1,0,0,0,0,1,6,7,10,8,17,7,6,9,13,10,10,6,19,10,9,7,4,8,10,5,9,8,9,6,3,5,3,4,8,6,5,5,10,10,5,3,7,1,6,6,4,5,5,1,3,0,4,1,1,4,3,2,3,0,1,1,5,0,1,1,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000047,1,320,317,117,24,85,42,12,5,1,0,20,0,2,0,10,0,2,0,0,0,0,6,3,0,0,0,2,0,0,0,0,0,0,1,6,5,8,7,6,7,10,8,6,12,9,9,9,5,7,4,3,6,6,6,3,7,5,5,8,4,5,4,6,3,5,6,2,3,9,3,8,5,3,6,8,6,5,3,3,2,1,3,3,1,4,0,4,2,3,2,1,2,4,2,1,0,2,1,0,2,0,3,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020905000048,1,439,432,166,31,112,59,14,7,0,0,37,0,1,0,5,1,4,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,2,0,9,11,12,4,8,7,11,7,9,11,11,5,11,7,13,5,7,8,8,4,10,5,12,6,10,5,12,4,7,10,5,8,12,9,6,15,10,3,4,6,5,2,3,5,7,8,4,2,4,6,2,4,2,3,2,0,3,3,5,2,2,4,3,0,4,0,6,3,0,1,1,1,0,1,1,0,2,1,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231020905000049,1,262,262,92,29,78,20,0,7,3,0,15,0,6,0,7,2,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,3,4,4,5,2,5,1,12,1,5,3,6,3,3,7,6,4,6,1,4,5,7,6,7,4,6,3,3,10,3,2,6,2,2,4,5,3,4,2,4,4,3,1,4,2,6,4,4,2,4,3,2,2,4,0,0,2,2,5,5,3,2,0,3,1,4,1,0,1,1,0,1,0,3,1,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020910000001,1,211,211,63,30,80,17,1,1,0,1,9,0,1,0,3,1,4,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,3,8,4,0,1,4,5,1,7,6,5,5,7,3,6,5,3,2,4,3,4,12,4,3,0,2,3,4,2,6,3,2,1,2,2,4,4,1,3,2,3,2,0,3,5,3,1,3,1,3,1,4,5,3,1,1,0,3,1,0,1,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,3,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020910000002,8,148,148,49,5,40,29,2,1,0,0,19,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,3,4,3,0,3,1,4,3,7,3,2,3,2,6,3,2,1,1,7,4,0,4,3,1,2,1,2,3,5,3,1,1,1,0,5,0,2,2,3,5,0,1,0,0,2,1,4,3,0,0,0,2,0,0,1,1,1,0,2,0,0,1,0,2,0,1,0,4,1,1,1,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020910000003,8,267,265,83,32,89,30,0,5,2,0,22,0,1,0,3,0,0,0,0,0,0,6,0,0,1,0,2,1,1,0,0,0,1,0,3,4,4,4,5,4,5,3,10,6,6,6,5,8,8,2,8,5,5,7,5,5,4,4,8,7,3,2,7,7,5,4,4,6,4,3,5,4,5,1,7,4,5,1,2,2,1,2,0,0,1,0,1,0,2,2,2,1,4,0,1,0,2,0,1,1,0,2,1,1,0,2,1,4,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020910000004,8,276,276,86,22,85,36,11,3,1,0,27,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,6,2,5,4,4,7,7,6,12,13,3,9,7,10,8,7,3,2,5,5,3,3,6,6,5,5,1,4,3,2,4,1,5,3,6,8,6,3,0,5,4,2,4,2,1,1,3,4,2,1,2,1,0,3,1,1,2,2,3,3,1,1,0,1,1,0,2,1,0,0,2,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020910000005,8,452,451,174,19,157,41,10,4,1,3,26,1,1,0,14,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,5,7,5,6,12,7,8,11,9,16,9,17,13,7,12,7,10,11,6,5,9,11,9,3,6,8,7,7,11,7,6,4,7,6,6,5,7,5,4,6,6,9,7,6,5,8,9,4,4,1,2,5,8,2,1,0,2,2,4,2,3,2,3,5,3,2,4,0,1,1,1,1,0,1,3,1,2,3,0,2,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0
231020910000008,8,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
231020910000009,8,25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
231020920000001,1,45,45,18,1,13,5,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,3,1,2,1,0,2,1,0,0,2,0,1,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231020920000002,8,475,475,202,18,162,46,8,5,0,0,21,1,5,0,4,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,4,9,9,7,8,7,8,15,6,12,14,14,7,10,11,4,11,17,5,13,9,8,6,4,12,9,9,6,7,9,10,8,7,6,8,9,6,6,8,7,4,7,3,3,3,3,1,4,4,4,3,6,6,3,1,6,2,2,5,4,7,2,3,2,3,2,3,1,1,5,3,1,0,2,0,3,1,4,0,1,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
231020920000003,8,500,495,118,95,174,60,4,2,1,1,31,0,2,0,8,4,0,0,0,0,0,10,1,2,0,0,0,0,1,1,2,2,0,1,7,10,7,5,6,6,7,6,6,12,12,13,12,8,18,14,12,11,15,16,13,12,9,10,11,8,6,9,6,5,5,7,5,11,8,5,6,6,9,8,1,8,5,6,4,2,4,6,3,3,2,0,5,2,1,4,4,2,1,5,0,7,9,3,3,3,1,2,1,6,2,1,3,2,5,2,1,3,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
231020920000004,5,254,253,36,63,85,30,2,2,1,0,26,3,2,0,2,0,2,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,1,1,4,4,5,7,6,5,6,7,7,5,5,9,6,7,5,2,4,6,3,5,4,2,5,4,6,7,4,8,6,5,5,2,6,2,1,2,4,4,0,3,2,1,3,1,4,2,1,2,4,0,3,3,3,2,0,4,1,0,3,1,3,5,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
231020920000005,8,331,329,142,29,90,26,11,0,2,1,15,0,8,0,3,2,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,6,2,6,4,2,2,1,8,5,4,4,7,6,9,7,5,8,7,5,6,5,6,8,9,5,6,3,5,5,3,5,9,4,5,6,10,4,7,3,2,6,4,2,4,7,4,2,5,3,4,0,2,5,0,4,0,2,4,2,2,1,3,5,1,4,1,5,6,1,2,1,1,1,3,5,1,2,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020920000006,8,34,34,10,3,2,11,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
231020920000007,8,68,68,22,6,22,5,0,0,3,0,4,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,1,0,0,1,1,3,0,1,1,2,4,0,1,0,3,1,1,3,2,1,1,2,1,0,0,3,1,1,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231020920000008,1,381,379,138,35,113,51,5,2,3,1,22,1,3,0,3,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,5,7,6,3,6,4,10,10,4,8,5,8,7,13,7,7,11,3,8,9,8,7,3,3,7,6,7,6,7,6,0,6,2,8,9,4,7,7,5,4,5,4,8,2,5,8,4,1,7,1,3,9,8,3,4,5,4,2,0,2,1,3,1,2,4,0,1,1,0,3,2,2,0,2,0,2,2,4,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
231020920000009,8,173,173,59,22,66,12,2,1,0,0,8,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,5,1,2,1,1,3,3,10,2,4,3,7,3,2,5,1,3,3,2,3,2,4,2,2,6,3,2,3,4,1,3,4,1,1,0,2,1,0,4,3,2,5,4,2,3,2,1,0,1,1,2,0,1,0,0,4,0,0,1,0,0,1,0,1,1,1,3,3,0,0,0,0,0,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231025805000001,1,293,287,90,28,84,44,4,3,3,1,19,0,6,0,3,0,2,0,0,0,6,4,1,0,0,0,1,0,1,0,0,1,0,0,7,5,2,5,3,6,3,1,1,4,9,7,8,7,10,8,7,3,4,8,6,4,10,8,3,10,5,9,2,5,2,4,2,3,4,5,2,3,3,6,5,3,5,4,4,3,4,2,3,3,3,5,3,2,3,2,3,1,0,0,0,1,0,4,0,2,4,0,2,0,1,1,2,0,2,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
231025805000002,1,436,436,165,24,102,75,12,6,4,1,23,2,8,0,9,0,5,0,0,0,0,8,0,1,1,0,2,1,0,1,1,0,0,1,4,7,12,10,6,9,9,9,6,9,8,5,10,10,3,15,9,9,14,6,10,8,4,7,14,8,5,7,7,5,10,9,4,10,10,8,4,4,6,8,8,2,2,7,3,4,5,8,0,3,3,1,3,8,3,4,3,1,2,3,2,3,3,0,1,1,3,0,1,2,3,0,0,1,1,0,0,3,0,2,1,0,0,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
231025805000003,1,443,443,164,48,112,62,3,3,6,0,32,1,4,0,7,0,1,0,0,0,0,7,1,1,1,0,0,0,1,0,0,1,1,1,9,6,4,5,6,8,7,8,9,8,10,11,7,11,11,3,9,13,9,5,11,7,6,7,14,6,9,9,6,9,7,5,4,6,8,5,9,8,2,6,5,12,5,4,3,5,7,3,6,6,2,7,3,2,4,1,1,3,5,3,2,2,4,2,1,1,2,1,2,2,3,1,2,2,2,2,2,3,1,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
231025805000004,1,406,406,81,91,110,62,7,3,4,0,38,0,5,1,4,0,0,0,0,0,0,6,0,1,1,0,0,1,0,1,1,1,0,0,4,6,8,8,8,7,9,7,9,8,9,9,12,11,6,5,9,9,5,6,7,6,11,4,11,8,7,8,7,14,5,7,9,8,5,5,3,8,5,5,3,4,4,5,1,4,5,3,6,6,1,4,2,3,2,2,3,2,3,3,2,5,0,3,1,2,0,1,1,3,1,1,1,1,2,2,0,1,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
231025805000005,1,276,274,76,48,77,39,1,2,1,1,19,1,7,0,3,1,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,2,0,0,5,5,0,4,3,1,2,5,4,6,5,3,11,5,6,6,5,4,2,8,4,9,6,7,4,2,3,5,7,2,1,4,1,3,6,6,3,2,6,4,6,1,3,5,3,2,1,4,5,4,3,1,2,6,3,1,5,3,4,2,4,2,1,0,1,3,0,1,3,1,0,0,0,1,1,2,0,3,0,3,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
231025805000006,1,313,313,105,42,81,35,4,6,3,0,24,0,4,0,4,3,2,0,0,0,0,7,1,0,0,1,2,2,1,0,0,0,0,0,6,3,5,5,5,6,2,5,6,13,7,8,4,4,4,10,6,6,5,9,3,10,5,4,13,3,8,3,5,12,7,5,3,5,6,2,4,1,6,1,4,4,2,3,1,6,4,1,4,2,3,7,1,2,2,2,3,1,1,1,1,1,0,3,0,0,0,1,2,2,2,0,1,0,1,1,1,1,1,1,0,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231025805000007,1,285,285,82,39,83,38,10,5,3,0,10,0,5,0,10,0,0,0,0,0,0,6,2,0,0,0,0,0,1,1,0,0,0,2,4,3,4,5,4,6,7,4,7,7,7,8,7,5,12,6,7,7,7,3,3,4,6,9,5,6,5,4,6,5,3,6,4,1,6,5,3,2,3,3,5,6,3,4,2,3,4,2,2,1,1,2,1,0,1,1,3,1,0,4,1,2,3,0,0,0,1,1,1,0,1,0,3,1,2,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
