"","Cod_setor","age_sex_group","population"
"27159","230440075130096","F_45_64",97
"27160","230440075130096","F_64more",34
"27161","230440075130097","M_14less",78
"27162","230440075130097","M_15_24",75
"27163","230440075130097","M_25_44",119
"27164","230440075130097","M_45_64",113
"27165","230440075130097","M_64more",30
"27166","230440075130097","F_14less",62
"27167","230440075130097","F_15_24",86
"27168","230440075130097","F_25_44",154
"27169","230440075130097","F_45_64",133
"27170","230440075130097","F_64more",54
"27171","230440075130099","M_14less",102
"27172","230440075130099","M_15_24",85
"27173","230440075130099","M_25_44",179
"27174","230440075130099","M_45_64",113
"27175","230440075130099","M_64more",39
"27176","230440075130099","F_14less",96
"27177","230440075130099","F_15_24",97
"27178","230440075130099","F_25_44",181
"27179","230440075130099","F_45_64",118
"27180","230440075130099","F_64more",66
"27181","230440075130100","M_14less",48
"27182","230440075130100","M_15_24",69
"27183","230440075130100","M_25_44",92
"27184","230440075130100","M_45_64",65
"27185","230440075130100","M_64more",14
"27186","230440075130100","F_14less",52
"27187","230440075130100","F_15_24",69
"27188","230440075130100","F_25_44",99
"27189","230440075130100","F_45_64",72
"27190","230440075130100","F_64more",32
"27191","230440075130101","M_14less",82
"27192","230440075130101","M_15_24",68
"27193","230440075130101","M_25_44",148
"27194","230440075130101","M_45_64",95
"27195","230440075130101","M_64more",37
"27196","230440075130101","F_14less",67
"27197","230440075130101","F_15_24",85
"27198","230440075130101","F_25_44",140
"27199","230440075130101","F_45_64",128
"27200","230440075130101","F_64more",56
"27201","230440075130102","M_14less",51
"27202","230440075130102","M_15_24",53
"27203","230440075130102","M_25_44",74
"27204","230440075130102","M_45_64",32
"27205","230440075130102","M_64more",12
"27206","230440075130102","F_14less",55
"27207","230440075130102","F_15_24",54
"27208","230440075130102","F_25_44",104
"27209","230440075130102","F_45_64",58
"27210","230440075130102","F_64more",23
"27211","230440075130103","M_14less",43
"27212","230440075130103","M_15_24",43
"27213","230440075130103","M_25_44",63
"27214","230440075130103","M_45_64",57
"27215","230440075130103","M_64more",22
"27216","230440075130103","F_14less",44
"27217","230440075130103","F_15_24",46
"27218","230440075130103","F_25_44",85
"27219","230440075130103","F_45_64",62
"27220","230440075130103","F_64more",29
"27221","230440075130104","M_14less",91
"27222","230440075130104","M_15_24",103
"27223","230440075130104","M_25_44",152
"27224","230440075130104","M_45_64",83
"27225","230440075130104","M_64more",25
"27226","230440075130104","F_14less",93
"27227","230440075130104","F_15_24",102
"27228","230440075130104","F_25_44",164
"27229","230440075130104","F_45_64",122
"27230","230440075130104","F_64more",50
"27231","230440075130105","M_14less",98
"27232","230440075130105","M_15_24",106
"27233","230440075130105","M_25_44",150
"27234","230440075130105","M_45_64",91
"27235","230440075130105","M_64more",27
"27236","230440075130105","F_14less",92
"27237","230440075130105","F_15_24",80
"27238","230440075130105","F_25_44",178
"27239","230440075130105","F_45_64",121
"27240","230440075130105","F_64more",58
"27241","230440075130106","M_14less",87
"27242","230440075130106","M_15_24",81
"27243","230440075130106","M_25_44",146
"27244","230440075130106","M_45_64",93
"27245","230440075130106","M_64more",40
"27246","230440075130106","F_14less",86
"27247","230440075130106","F_15_24",114
"27248","230440075130106","F_25_44",190
"27249","230440075130106","F_45_64",134
"27250","230440075130106","F_64more",60
"27251","230440075130107","M_14less",82
"27252","230440075130107","M_15_24",65
"27253","230440075130107","M_25_44",111
"27254","230440075130107","M_45_64",59
"27255","230440075130107","M_64more",18
"27256","230440075130107","F_14less",70
"27257","230440075130107","F_15_24",74
"27258","230440075130107","F_25_44",129
"27259","230440075130107","F_45_64",81
"27260","230440075130107","F_64more",34
"27261","230440075130108","M_14less",69
"27262","230440075130108","M_15_24",64
"27263","230440075130108","M_25_44",119
"27264","230440075130108","M_45_64",69
"27265","230440075130108","M_64more",27
"27266","230440075130108","F_14less",61
"27267","230440075130108","F_15_24",85
"27268","230440075130108","F_25_44",137
"27269","230440075130108","F_45_64",92
"27270","230440075130108","F_64more",44
"27271","230440075130109","M_14less",67
"27272","230440075130109","M_15_24",65
"27273","230440075130109","M_25_44",86
"27274","230440075130109","M_45_64",61
"27275","230440075130109","M_64more",20
"27276","230440075130109","F_14less",65
"27277","230440075130109","F_15_24",60
"27278","230440075130109","F_25_44",90
"27279","230440075130109","F_45_64",84
"27280","230440075130109","F_64more",26
"27281","230440075130110","M_14less",61
"27282","230440075130110","M_15_24",50
"27283","230440075130110","M_25_44",100
"27284","230440075130110","M_45_64",55
"27285","230440075130110","M_64more",23
"27286","230440075130110","F_14less",48
"27287","230440075130110","F_15_24",51
"27288","230440075130110","F_25_44",103
"27289","230440075130110","F_45_64",77
"27290","230440075130110","F_64more",42
"27291","230440075130111","M_14less",109
"27292","230440075130111","M_15_24",128
"27293","230440075130111","M_25_44",171
"27294","230440075130111","M_45_64",108
"27295","230440075130111","M_64more",26
"27296","230440075130111","F_14less",84
"27297","230440075130111","F_15_24",120
"27298","230440075130111","F_25_44",213
"27299","230440075130111","F_45_64",137
"27300","230440075130111","F_64more",59
"27301","230440075130112","M_14less",61
"27302","230440075130112","M_15_24",59
"27303","230440075130112","M_25_44",119
"27304","230440075130112","M_45_64",76
"27305","230440075130112","M_64more",18
"27306","230440075130112","F_14less",81
"27307","230440075130112","F_15_24",62
"27308","230440075130112","F_25_44",125
"27309","230440075130112","F_45_64",98
"27310","230440075130112","F_64more",37
"27311","230440075130113","M_14less",43
"27312","230440075130113","M_15_24",57
"27313","230440075130113","M_25_44",79
"27314","230440075130113","M_45_64",45
"27315","230440075130113","M_64more",16
"27316","230440075130113","F_14less",51
"27317","230440075130113","F_15_24",42
"27318","230440075130113","F_25_44",87
"27319","230440075130113","F_45_64",60
"27320","230440075130113","F_64more",27
"27321","230440075130114","M_14less",78
"27322","230440075130114","M_15_24",65
"27323","230440075130114","M_25_44",106
"27324","230440075130114","M_45_64",54
"27325","230440075130114","M_64more",26
"27326","230440075130114","F_14less",55
"27327","230440075130114","F_15_24",61
"27328","230440075130114","F_25_44",125
"27329","230440075130114","F_45_64",68
"27330","230440075130114","F_64more",35
"27331","230440075130115","M_14less",85
"27332","230440075130115","M_15_24",65
"27333","230440075130115","M_25_44",145
"27334","230440075130115","M_45_64",59
"27335","230440075130115","M_64more",23
"27336","230440075130115","F_14less",77
"27337","230440075130115","F_15_24",71
"27338","230440075130115","F_25_44",144
"27339","230440075130115","F_45_64",85
"27340","230440075130115","F_64more",32
"27341","230440075130116","M_14less",77
"27342","230440075130116","M_15_24",80
"27343","230440075130116","M_25_44",109
"27344","230440075130116","M_45_64",66
"27345","230440075130116","M_64more",24
"27346","230440075130116","F_14less",91
"27347","230440075130116","F_15_24",75
"27348","230440075130116","F_25_44",142
"27349","230440075130116","F_45_64",87
"27350","230440075130116","F_64more",55
"27351","230440075130117","M_14less",71
"27352","230440075130117","M_15_24",62
"27353","230440075130117","M_25_44",122
"27354","230440075130117","M_45_64",61
"27355","230440075130117","M_64more",24
"27356","230440075130117","F_14less",76
"27357","230440075130117","F_15_24",62
"27358","230440075130117","F_25_44",150
"27359","230440075130117","F_45_64",92
"27360","230440075130117","F_64more",45
"27361","230440075130118","M_14less",111
"27362","230440075130118","M_15_24",108
"27363","230440075130118","M_25_44",153
"27364","230440075130118","M_45_64",90
"27365","230440075130118","M_64more",32
"27366","230440075130118","F_14less",138
"27367","230440075130118","F_15_24",103
"27368","230440075130118","F_25_44",189
"27369","230440075130118","F_45_64",128
"27370","230440075130118","F_64more",50
"27371","230440075130119","M_14less",59
"27372","230440075130119","M_15_24",54
"27373","230440075130119","M_25_44",84
"27374","230440075130119","M_45_64",62
"27375","230440075130119","M_64more",14
"27376","230440075130119","F_14less",51
"27377","230440075130119","F_15_24",72
"27378","230440075130119","F_25_44",111
"27379","230440075130119","F_45_64",85
"27380","230440075130119","F_64more",32
"27381","230440075130120","M_14less",59
"27382","230440075130120","M_15_24",56
"27383","230440075130120","M_25_44",103
"27384","230440075130120","M_45_64",59
"27385","230440075130120","M_64more",26
"27386","230440075130120","F_14less",59
"27387","230440075130120","F_15_24",76
"27388","230440075130120","F_25_44",128
"27389","230440075130120","F_45_64",88
"27390","230440075130120","F_64more",38
"27391","230440075130121","M_14less",53
"27392","230440075130121","M_15_24",70
"27393","230440075130121","M_25_44",110
"27394","230440075130121","M_45_64",81
"27395","230440075130121","M_64more",27
"27396","230440075130121","F_14less",62
"27397","230440075130121","F_15_24",80
"27398","230440075130121","F_25_44",122
"27399","230440075130121","F_45_64",107
"27400","230440075130121","F_64more",40
"27401","230440075130122","M_14less",58
"27402","230440075130122","M_15_24",52
"27403","230440075130122","M_25_44",79
"27404","230440075130122","M_45_64",50
"27405","230440075130122","M_64more",19
"27406","230440075130122","F_14less",41
"27407","230440075130122","F_15_24",65
"27408","230440075130122","F_25_44",107
"27409","230440075130122","F_45_64",78
"27410","230440075130122","F_64more",44
"27411","230440075130123","M_14less",102
"27412","230440075130123","M_15_24",74
"27413","230440075130123","M_25_44",151
"27414","230440075130123","M_45_64",66
"27415","230440075130123","M_64more",40
"27416","230440075130123","F_14less",98
"27417","230440075130123","F_15_24",109
"27418","230440075130123","F_25_44",161
"27419","230440075130123","F_45_64",99
"27420","230440075130123","F_64more",54
"27421","230440075130124","M_14less",80
"27422","230440075130124","M_15_24",54
"27423","230440075130124","M_25_44",119
"27424","230440075130124","M_45_64",49
"27425","230440075130124","M_64more",20
"27426","230440075130124","F_14less",79
"27427","230440075130124","F_15_24",65
"27428","230440075130124","F_25_44",120
"27429","230440075130124","F_45_64",60
"27430","230440075130124","F_64more",35
"27431","230440075130125","M_14less",74
"27432","230440075130125","M_15_24",81
"27433","230440075130125","M_25_44",111
"27434","230440075130125","M_45_64",56
"27435","230440075130125","M_64more",21
"27436","230440075130125","F_14less",88
"27437","230440075130125","F_15_24",58
"27438","230440075130125","F_25_44",115
"27439","230440075130125","F_45_64",75
"27440","230440075130125","F_64more",27
"27441","230440075130126","M_14less",79
"27442","230440075130126","M_15_24",64
"27443","230440075130126","M_25_44",113
"27444","230440075130126","M_45_64",57
"27445","230440075130126","M_64more",31
"27446","230440075130126","F_14less",76
"27447","230440075130126","F_15_24",69
"27448","230440075130126","F_25_44",133
"27449","230440075130126","F_45_64",75
"27450","230440075130126","F_64more",30
"27451","230440075130127","M_14less",59
"27452","230440075130127","M_15_24",57
"27453","230440075130127","M_25_44",91
"27454","230440075130127","M_45_64",45
"27455","230440075130127","M_64more",7
"27456","230440075130127","F_14less",47
"27457","230440075130127","F_15_24",44
"27458","230440075130127","F_25_44",116
"27459","230440075130127","F_45_64",56
"27460","230440075130127","F_64more",10
"27461","230440075130128","M_14less",111
"27462","230440075130128","M_15_24",124
"27463","230440075130128","M_25_44",197
"27464","230440075130128","M_45_64",103
"27465","230440075130128","M_64more",39
"27466","230440075130128","F_14less",145
"27467","230440075130128","F_15_24",127
"27468","230440075130128","F_25_44",216
"27469","230440075130128","F_45_64",139
"27470","230440075130128","F_64more",63
"27471","230440075130129","M_14less",64
"27472","230440075130129","M_15_24",54
"27473","230440075130129","M_25_44",90
"27474","230440075130129","M_45_64",48
"27475","230440075130129","M_64more",17
"27476","230440075130129","F_14less",63
"27477","230440075130129","F_15_24",54
"27478","230440075130129","F_25_44",112
"27479","230440075130129","F_45_64",64
"27480","230440075130129","F_64more",32
"27481","230440075130130","M_14less",49
"27482","230440075130130","M_15_24",54
"27483","230440075130130","M_25_44",104
"27484","230440075130130","M_45_64",71
"27485","230440075130130","M_64more",6
"27486","230440075130130","F_14less",52
"27487","230440075130130","F_15_24",55
"27488","230440075130130","F_25_44",120
"27489","230440075130130","F_45_64",97
"27490","230440075130130","F_64more",26
"27491","230440075130131","M_14less",87
"27492","230440075130131","M_15_24",78
"27493","230440075130131","M_25_44",113
"27494","230440075130131","M_45_64",66
"27495","230440075130131","M_64more",15
"27496","230440075130131","F_14less",91
"27497","230440075130131","F_15_24",66
"27498","230440075130131","F_25_44",132
